ArticleID,Journal,Volume,Issue,Part
3016,JPE,110,2,1.0
3017,JPE,110,2,1.0
3018,JPE,110,2,1.0
3019,JPE,110,2,1.0
3020,JPE,110,2,1.0
3021,JPE,110,2,1.0
3022,JPE,110,2,1.0
3023,JPE,110,3,1.0
3024,JPE,110,3,1.0
3025,JPE,110,3,1.0
3026,JPE,110,3,1.0
3027,JPE,110,3,1.0
3028,JPE,110,3,1.0
3029,JPE,110,3,1.0
3030,JPE,110,3,1.0
3031,JPE,110,3,1.0
3032,JPE,110,4,1.0
3033,JPE,110,4,1.0
3034,JPE,110,4,1.0
3035,JPE,110,4,1.0
3036,JPE,110,4,1.0
3037,JPE,110,4,1.0
3038,JPE,110,4,1.0
3039,JPE,110,4,1.0
3040,JPE,110,4,1.0
3041,JPE,110,5,1.0
3042,JPE,110,5,1.0
3043,JPE,110,5,1.0
3044,JPE,110,5,1.0
3045,JPE,110,5,1.0
3046,JPE,110,5,1.0
3047,JPE,110,5,1.0
3048,JPE,110,6,1.0
3049,JPE,110,6,1.0
3050,JPE,110,6,1.0
3051,JPE,110,6,1.0
3052,JPE,110,6,1.0
3053,JPE,110,6,1.0
3054,JPE,110,6,1.0
3055,JPE,111,1,1.0
3056,JPE,111,1,1.0
3057,JPE,111,1,1.0
3058,JPE,111,1,1.0
3059,JPE,111,1,1.0
3060,JPE,111,1,1.0
3061,JPE,111,2,1.0
3062,JPE,111,2,1.0
3063,JPE,111,2,1.0
3064,JPE,111,2,1.0
3065,JPE,111,2,1.0
3066,JPE,111,2,1.0
3067,JPE,111,3,1.0
3068,JPE,111,3,1.0
3069,JPE,111,3,1.0
3070,JPE,111,3,1.0
3071,JPE,111,3,1.0
3072,JPE,111,3,1.0
3073,JPE,111,3,1.0
3074,JPE,111,3,1.0
3075,JPE,111,4,1.0
3076,JPE,111,4,1.0
3077,JPE,111,4,1.0
3078,JPE,111,4,1.0
3079,JPE,111,4,1.0
3080,JPE,111,4,1.0
3081,JPE,111,4,1.0
3082,JPE,111,5,1.0
3083,JPE,111,5,1.0
3084,JPE,111,5,1.0
3085,JPE,111,5,1.0
3086,JPE,111,5,1.0
3087,JPE,111,5,1.0
3088,JPE,111,5,1.0
3089,JPE,111,6,1.0
3090,JPE,111,6,1.0
3091,JPE,111,6,1.0
3092,JPE,111,6,1.0
3093,JPE,111,6,1.0
3094,JPE,111,6,1.0
3095,JPE,111,6,1.0
3096,JPE,111,6,1.0
3097,JPE,112,S1,1.0
3098,JPE,112,1,1.0
3099,JPE,112,1,1.0
3100,JPE,112,1,1.0
3101,JPE,112,1,1.0
3102,JPE,112,1,1.0
3103,JPE,112,1,1.0
3104,JPE,112,S1,1.0
3105,JPE,112,S1,1.0
3106,JPE,112,S1,1.0
3107,JPE,112,S1,1.0
3108,JPE,112,1,1.0
3109,JPE,112,S1,1.0
3110,JPE,112,S1,1.0
3111,JPE,112,S1,1.0
3112,JPE,112,S1,1.0
3113,JPE,112,S1,1.0
3114,JPE,112,S1,1.0
3115,JPE,112,2,1.0
3116,JPE,112,2,1.0
3117,JPE,112,2,1.0
3118,JPE,112,2,1.0
3119,JPE,112,2,1.0
3120,JPE,112,2,1.0
3121,JPE,112,2,1.0
3122,JPE,112,3,1.0
3123,JPE,112,3,1.0
3124,JPE,112,3,1.0
3125,JPE,112,3,1.0
3126,JPE,112,3,1.0
3127,JPE,112,3,1.0
3128,JPE,112,3,1.0
3129,JPE,112,4,1.0
3130,JPE,112,4,1.0
3131,JPE,112,4,1.0
3132,JPE,112,4,1.0
3133,JPE,112,4,1.0
3134,JPE,112,4,1.0
3135,JPE,112,4,1.0
3136,JPE,112,5,1.0
3137,JPE,112,5,1.0
3138,JPE,112,5,1.0
3139,JPE,112,6,1.0
3140,JPE,112,5,1.0
3141,JPE,112,5,1.0
3142,JPE,112,5,1.0
3143,JPE,112,5,1.0
3144,JPE,112,6,1.0
3145,JPE,112,6,1.0
3146,JPE,112,6,1.0
3147,JPE,112,6,1.0
3148,JPE,112,6,1.0
3149,JPE,112,6,1.0
3150,JPE,112,6,1.0
3151,JPE,113,1,1.0
3152,JPE,113,1,1.0
3153,JPE,113,1,1.0
3154,JPE,113,1,1.0
3155,JPE,113,1,1.0
3156,JPE,113,1,1.0
3157,JPE,113,1,1.0
3158,JPE,113,2,1.0
3159,JPE,113,2,1.0
3160,JPE,113,2,1.0
3161,JPE,113,2,1.0
3162,JPE,113,2,1.0
3163,JPE,113,2,1.0
3164,JPE,113,3,1.0
3165,JPE,113,3,1.0
3166,JPE,113,3,1.0
3167,JPE,113,3,1.0
3168,JPE,113,3,1.0
3169,JPE,113,3,1.0
3170,JPE,113,4,1.0
3171,JPE,113,4,1.0
3172,JPE,113,4,1.0
3173,JPE,113,4,1.0
3174,JPE,113,4,1.0
3175,JPE,113,4,1.0
3176,JPE,113,5,1.0
3177,JPE,113,4,1.0
3178,JPE,113,5,1.0
3179,JPE,113,5,1.0
3180,JPE,113,4,1.0
3181,JPE,113,5,1.0
3182,JPE,113,5,1.0
3183,JPE,113,5,1.0
3184,JPE,113,5,1.0
3185,JPE,113,6,1.0
3186,JPE,113,5,1.0
3187,JPE,113,6,1.0
3188,JPE,113,6,1.0
3189,JPE,114,1,1.0
3190,JPE,113,6,1.0
3191,JPE,114,1,1.0
3192,JPE,113,6,1.0
3193,JPE,114,1,1.0
3194,JPE,114,1,1.0
3195,JPE,114,2,1.0
3196,JPE,114,1,1.0
3197,JPE,114,1,1.0
3198,JPE,114,2,1.0
3199,JPE,114,2,1.0
3200,JPE,114,2,1.0
3201,JPE,114,2,1.0
3202,JPE,114,2,1.0
3203,JPE,114,2,1.0
3204,JPE,114,3,1.0
3205,JPE,114,3,1.0
3206,JPE,114,3,1.0
3207,JPE,114,3,1.0
3208,JPE,114,3,1.0
3209,JPE,114,3,1.0
3210,JPE,114,3,1.0
3211,JPE,114,4,1.0
3212,JPE,114,4,1.0
3213,JPE,114,4,1.0
3214,JPE,114,4,1.0
3215,JPE,114,4,1.0
3216,JPE,114,4,1.0
3217,JPE,114,4,1.0
3218,JPE,114,5,1.0
3219,JPE,114,5,1.0
3220,JPE,114,5,1.0
3221,JPE,114,5,1.0
3222,JPE,114,5,1.0
3223,JPE,114,6,1.0
3224,JPE,114,6,1.0
3225,JPE,114,6,1.0
3226,JPE,114,6,1.0
3227,JPE,114,6,1.0
3228,JPE,115,1,1.0
3229,JPE,115,1,1.0
3230,JPE,115,1,1.0
3231,JPE,115,1,1.0
3232,JPE,115,2,1.0
3233,JPE,115,2,1.0
3234,JPE,105,6,1.0
3235,JPE,105,6,1.0
3236,JPE,105,6,1.0
3237,JPE,105,6,1.0
3238,JPE,105,6,1.0
3239,JPE,105,6,1.0
3240,JPE,105,6,1.0
3241,JPE,105,6,1.0
3242,JPE,115,2,1.0
3243,JPE,115,2,1.0
3244,JPE,115,2,1.0
3245,JPE,115,3,1.0
3246,JPE,115,3,1.0
3247,JPE,115,3,1.0
3248,JPE,115,3,1.0
3249,JPE,115,3,1.0
3250,JPE,115,4,1.0
3251,JPE,115,4,1.0
3252,JPE,115,4,1.0
3253,JPE,115,4,1.0
3254,JPE,115,4,1.0
3255,JPE,115,5,1.0
3256,JPE,115,5,1.0
3257,JPE,115,5,1.0
3258,JPE,115,5,1.0
3259,JPE,115,5,1.0
3260,JPE,115,6,1.0
3261,JPE,115,6,1.0
3262,JPE,115,6,1.0
3263,JPE,115,6,1.0
3264,JPE,116,1,1.0
3265,JPE,115,6,1.0
3266,JPE,116,1,1.0
3267,JPE,116,1,1.0
3268,JPE,116,1,1.0
3269,JPE,116,1,1.0
3270,JPE,116,2,1.0
3271,JPE,116,2,1.0
3272,JPE,116,2,1.0
3273,JPE,116,2,1.0
3274,JPE,116,2,1.0
3275,JPE,116,3,1.0
3276,JPE,116,3,1.0
3277,JPE,116,3,1.0
3278,JPE,116,3,1.0
3279,JPE,116,3,1.0
3280,JPE,116,4,1.0
3281,JPE,116,4,1.0
3282,JPE,116,4,1.0
3283,JPE,116,4,1.0
3284,JPE,116,5,1.0
3285,JPE,116,4,1.0
3286,JPE,116,5,1.0
3287,JPE,116,5,1.0
3288,JPE,116,5,1.0
3289,JPE,116,5,1.0
3290,JPE,116,5,1.0
3291,JPE,116,6,1.0
3292,JPE,116,6,1.0
3293,JPE,116,6,1.0
3294,JPE,116,6,1.0
3295,JPE,116,6,1.0
3296,JPE,117,1,1.0
3297,JPE,117,1,1.0
3298,JPE,117,1,1.0
3299,JPE,117,1,1.0
3300,JPE,117,1,1.0
3301,JPE,117,2,1.0
3302,JPE,117,2,1.0
3303,JPE,117,2,1.0
3304,JPE,117,2,1.0
3305,JPE,117,2,1.0
3306,JPE,117,3,1.0
3307,JPE,117,3,1.0
3308,JPE,117,3,1.0
3309,JPE,117,3,1.0
3310,JPE,117,4,1.0
3311,JPE,117,4,1.0
3312,JPE,117,4,1.0
3313,JPE,117,4,1.0
3314,JPE,117,4,1.0
3315,JPE,117,5,1.0
3316,JPE,117,5,1.0
3317,JPE,117,5,1.0
3318,JPE,117,5,1.0
3319,JPE,117,5,1.0
3320,JPE,117,6,1.0
3321,JPE,117,6,1.0
3322,JPE,117,6,1.0
3323,JPE,117,6,1.0
3324,JPE,117,6,1.0
3325,JPE,118,1,1.0
3326,JPE,118,1,1.0
3327,JPE,118,1,1.0
3328,JPE,118,1,1.0
3329,JPE,118,1,1.0
3330,JPE,118,2,1.0
3331,JPE,118,2,1.0
3332,JPE,118,2,1.0
3333,JPE,118,2,1.0
3334,JPE,118,2,1.0
3335,JPE,118,3,1.0
3336,JPE,118,3,1.0
3337,JPE,118,3,1.0
3338,JPE,118,3,1.0
3339,JPE,118,4,1.0
3340,JPE,118,4,1.0
3341,JPE,118,4,1.0
3342,JPE,118,4,1.0
3343,JPE,118,4,1.0
3344,JPE,118,5,1.0
3345,JPE,118,5,1.0
3346,JPE,118,5,1.0
3347,JPE,118,6,1.0
3348,JPE,118,5,1.0
3349,JPE,118,6,1.0
3350,JPE,118,6,1.0
3351,JPE,118,5,1.0
3352,JPE,118,6,1.0
3353,JPE,118,6,1.0
3354,JPE,119,2,1.0
3355,JPE,119,2,1.0
3356,JPE,119,2,1.0
3357,JPE,119,2,1.0
3358,JPE,119,2,1.0
3359,JPE,119,3,1.0
3360,JPE,119,3,1.0
3361,JPE,119,3,1.0
3362,JPE,119,3,1.0
3363,JPE,119,3,1.0
3364,JPE,119,4,1.0
3365,JPE,119,4,1.0
3366,JPE,119,4,1.0
3367,JPE,119,4,1.0
3368,JPE,119,4,1.0
3369,JPE,119,5,1.0
3370,JPE,119,5,1.0
3371,JPE,119,5,1.0
3372,JPE,119,5,1.0
3373,JPE,119,5,1.0
3374,JPE,119,6,1.0
3375,JPE,119,6,1.0
3376,JPE,119,6,1.0
3377,JPE,119,6,1.0
3378,JPE,120,1,1.0
3379,JPE,120,1,1.0
3380,JPE,120,1,1.0
3381,JPE,120,1,1.0
3382,JPE,120,1,1.0
3383,JPE,120,2,1.0
3384,JPE,120,2,1.0
3385,JPE,120,2,1.0
3386,JPE,120,3,1.0
3387,JPE,120,2,1.0
3388,JPE,120,2,1.0
3389,JPE,120,3,1.0
3390,JPE,120,3,1.0
3391,JPE,120,3,1.0
3392,JPE,120,3,1.0
3393,JPE,120,4,1.0
3394,JPE,120,4,1.0
3395,JPE,120,4,1.0
3396,JPE,120,4,1.0
3397,JPE,120,5,1.0
3398,JPE,120,5,1.0
3399,JPE,120,5,1.0
3400,JPE,120,5,1.0
3401,JPE,120,5,1.0
3402,JPE,120,6,1.0
3403,JPE,120,6,1.0
3404,JPE,120,6,1.0
3405,JPE,120,6,1.0
3406,JPE,120,6,1.0
3407,JPE,121,1,1.0
3408,JPE,121,1,1.0
3409,JPE,121,1,1.0
3410,JPE,121,1,1.0
3411,JPE,121,1,1.0
3412,JPE,121,2,1.0
3413,JPE,121,2,1.0
3414,JPE,121,2,1.0
3415,JPE,121,2,1.0
3416,JPE,121,3,1.0
3417,JPE,121,3,1.0
3418,JPE,121,3,1.0
3419,JPE,121,3,1.0
3420,JPE,121,3,1.0
3421,JPE,121,4,1.0
3422,JPE,121,4,1.0
3423,JPE,121,4,1.0
3424,JPE,121,4,1.0
3425,JPE,121,5,1.0
3426,JPE,121,5,1.0
3427,JPE,121,5,1.0
3428,JPE,121,5,1.0
3429,JPE,121,5,1.0
3430,JPE,121,6,1.0
3431,JPE,121,6,1.0
3432,JPE,121,6,1.0
3433,JPE,121,6,1.0
3434,JPE,122,1,1.0
3435,JPE,122,1,1.0
3436,JPE,121,6,1.0
3437,JPE,122,1,1.0
3438,JPE,122,1,1.0
3439,JPE,122,2,1.0
3440,JPE,122,2,1.0
3441,JPE,122,1,1.0
3442,JPE,122,2,1.0
3443,JPE,122,2,1.0
3444,JPE,122,2,1.0
3445,JPE,122,3,1.0
3446,JPE,122,3,1.0
3447,JPE,122,3,1.0
3448,JPE,122,3,1.0
3449,JPE,122,4,1.0
3450,JPE,122,4,1.0
3451,JPE,122,4,1.0
3452,JPE,122,4,1.0
3453,JPE,122,4,1.0
3454,JPE,122,5,1.0
3455,JPE,122,5,1.0
3456,JPE,122,5,1.0
3457,JPE,122,5,1.0
3458,JPE,122,6,1.0
3459,JPE,122,6,1.0
3460,JPE,122,6,1.0
3461,JPE,122,6,1.0
3462,JPE,123,1,1.0
3463,JPE,123,1,1.0
3464,JPE,123,1,1.0
3465,JPE,123,1,1.0
3466,JPE,123,1,1.0
3467,QJE,120,2,1.0
3468,QJE,120,2,1.0
3469,QJE,120,2,1.0
3470,QJE,120,2,1.0
3471,QJE,120,2,1.0
3472,QJE,120,2,1.0
3473,QJE,120,2,1.0
3474,QJE,120,2,1.0
3475,QJE,120,2,1.0
3476,QJE,120,2,1.0
3477,QJE,120,3,1.0
3478,QJE,120,3,1.0
3479,QJE,120,3,1.0
3480,QJE,120,3,1.0
3481,QJE,120,3,1.0
3482,QJE,120,3,1.0
3483,QJE,120,3,1.0
3484,QJE,120,3,1.0
3485,QJE,120,3,1.0
3486,QJE,120,3,1.0
3487,QJE,121,1,1.0
3488,QJE,121,1,1.0
3489,QJE,121,1,1.0
3490,QJE,121,1,1.0
3491,QJE,121,1,1.0
3492,QJE,121,1,1.0
3493,QJE,121,1,1.0
3494,QJE,121,1,1.0
3495,QJE,121,1,1.0
3496,QJE,121,1,1.0
3497,QJE,121,4,1.0
3498,QJE,121,4,1.0
3499,QJE,121,4,1.0
3500,QJE,121,4,1.0
3501,QJE,121,4,1.0
3502,QJE,121,4,1.0
3503,QJE,121,4,1.0
3504,QJE,121,4,1.0
3505,QJE,121,4,1.0
3506,QJE,127,4,1.0
3507,QJE,127,4,1.0
3508,QJE,126,1,1.0
3509,QJE,126,1,1.0
3510,QJE,126,1,1.0
3511,QJE,126,1,1.0
3512,QJE,126,1,1.0
3513,QJE,126,1,1.0
3514,QJE,126,1,1.0
3515,QJE,126,1,1.0
3516,QJE,126,1,1.0
3517,QJE,126,1,1.0
3518,QJE,126,1,1.0
3519,QJE,126,2,1.0
3520,QJE,126,2,1.0
3521,QJE,126,2,1.0
3522,QJE,126,2,1.0
3523,QJE,126,2,1.0
3524,QJE,126,2,1.0
3525,QJE,126,2,1.0
3526,QJE,126,2,1.0
3527,QJE,126,2,1.0
3528,QJE,126,2,1.0
3529,QJE,126,2,1.0
3530,QJE,126,3,1.0
3531,QJE,126,3,1.0
3532,QJE,126,3,1.0
3533,QJE,126,3,1.0
3534,QJE,126,3,1.0
3535,QJE,126,3,1.0
3536,QJE,126,3,1.0
3537,QJE,126,3,1.0
3538,QJE,126,3,1.0
3539,QJE,126,3,1.0
3540,QJE,126,4,1.0
3541,QJE,126,4,1.0
3542,QJE,126,4,1.0
3543,QJE,126,3,1.0
3544,QJE,126,4,1.0
3545,QJE,126,4,1.0
3546,QJE,126,4,1.0
3547,QJE,126,4,1.0
3548,QJE,126,4,1.0
3549,QJE,126,4,1.0
3550,QJE,126,4,1.0
3551,QJE,126,4,1.0
3552,QJE,126,4,1.0
3553,QJE,126,4,1.0
3554,QJE,127,1,1.0
3555,QJE,127,1,1.0
3556,QJE,127,1,1.0
3557,QJE,127,1,1.0
3558,QJE,127,1,1.0
3559,QJE,127,1,1.0
3560,QJE,127,1,1.0
3561,QJE,127,1,1.0
3562,QJE,127,1,1.0
3563,QJE,127,1,1.0
3564,QJE,127,1,1.0
3565,QJE,127,2,1.0
3566,QJE,127,2,1.0
3567,QJE,127,2,1.0
3568,QJE,127,2,1.0
3569,QJE,127,2,1.0
3570,QJE,127,2,1.0
3571,QJE,127,2,1.0
3572,QJE,127,2,1.0
3573,QJE,127,2,1.0
3574,QJE,127,2,1.0
3575,QJE,127,3,1.0
3576,QJE,127,3,1.0
3577,QJE,127,3,1.0
3578,QJE,127,3,1.0
3579,QJE,127,3,1.0
3580,QJE,127,3,1.0
3581,QJE,127,3,1.0
3582,QJE,127,3,1.0
3583,QJE,127,3,1.0
3584,QJE,127,3,1.0
3585,QJE,127,4,1.0
3586,QJE,127,4,1.0
3587,QJE,127,4,1.0
3588,QJE,127,4,1.0
3589,QJE,127,4,1.0
3590,QJE,127,4,1.0
3591,QJE,127,4,1.0
3592,QJE,127,4,1.0
3593,QJE,128,1,1.0
3594,QJE,128,1,1.0
3595,QJE,128,1,1.0
3596,QJE,128,1,1.0
3597,QJE,128,1,1.0
3598,QJE,128,1,1.0
3599,QJE,128,1,1.0
3600,QJE,128,1,1.0
3601,QJE,128,1,1.0
3602,QJE,128,1,1.0
3603,QJE,128,2,1.0
3604,QJE,128,2,1.0
3605,QJE,128,2,1.0
3606,QJE,128,2,1.0
3607,QJE,128,2,1.0
3608,QJE,128,2,1.0
3609,QJE,128,2,1.0
3610,QJE,128,2,1.0
3611,QJE,128,2,1.0
3612,QJE,128,2,1.0
3613,QJE,128,3,1.0
3614,QJE,128,3,1.0
3615,QJE,128,3,1.0
3616,QJE,128,3,1.0
3617,QJE,128,3,1.0
3618,QJE,128,3,1.0
3619,QJE,128,3,1.0
3620,QJE,128,3,1.0
3621,QJE,128,3,1.0
3622,QJE,128,3,1.0
3623,QJE,128,4,1.0
3624,QJE,128,4,1.0
3625,QJE,128,4,1.0
3626,QJE,128,4,1.0
3627,QJE,128,4,1.0
3628,QJE,128,4,1.0
3629,QJE,128,4,1.0
3630,QJE,128,4,1.0
3631,QJE,128,4,1.0
3632,QJE,128,4,1.0
3633,QJE,129,1,1.0
3634,QJE,129,1,1.0
3635,QJE,129,1,1.0
3636,QJE,129,1,1.0
3637,QJE,129,1,1.0
3638,QJE,129,1,1.0
3639,QJE,129,1,1.0
3640,QJE,129,1,1.0
3641,QJE,129,1,1.0
3642,QJE,129,1,1.0
3643,QJE,129,2,1.0
3644,QJE,129,2,1.0
3645,QJE,129,2,1.0
3646,QJE,129,2,1.0
3647,QJE,129,2,1.0
3648,QJE,129,2,1.0
3649,QJE,129,2,1.0
3650,QJE,129,2,1.0
3651,QJE,129,2,1.0
3652,QJE,129,2,1.0
3653,QJE,129,3,1.0
3654,QJE,129,3,1.0
3655,QJE,129,3,1.0
3656,QJE,129,3,1.0
3657,QJE,129,3,1.0
3658,QJE,129,3,1.0
3659,QJE,129,3,1.0
3660,QJE,129,3,1.0
3661,QJE,129,3,1.0
3662,QJE,129,3,1.0
3663,QJE,129,4,1.0
3664,QJE,129,4,1.0
3665,QJE,129,4,1.0
3666,QJE,129,4,1.0
3667,QJE,129,4,1.0
3668,QJE,129,4,1.0
3669,QJE,129,4,1.0
3670,QJE,129,4,1.0
3671,QJE,129,4,1.0
3672,QJE,129,4,1.0
3673,ECA,67,1,1.0
3674,ECA,67,1,1.0
3675,ECA,67,1,1.0
3676,ECA,67,1,1.0
3677,ECA,67,1,1.0
3678,ECA,67,1,1.0
3679,ECA,67,2,1.0
3680,ECA,67,2,1.0
3681,ECA,67,2,1.0
3682,ECA,67,2,1.0
3683,ECA,67,2,1.0
3684,ECA,67,3,1.0
3685,ECA,67,3,1.0
3686,ECA,67,3,1.0
3687,ECA,67,3,1.0
3688,ECA,67,3,1.0
3689,ECA,67,3,1.0
3690,ECA,67,4,1.0
3691,ECA,67,4,1.0
3692,ECA,67,4,1.0
3693,ECA,67,4,1.0
3694,ECA,67,5,1.0
3695,ECA,67,5,1.0
3696,ECA,67,5,1.0
3697,ECA,67,5,1.0
3698,ECA,67,5,1.0
3699,ECA,67,5,1.0
3700,ECA,67,5,1.0
3701,ECA,67,6,1.0
3702,ECA,67,6,1.0
3703,ECA,67,6,1.0
3704,ECA,67,6,1.0
3705,ECA,67,6,1.0
3706,ECA,67,6,1.0
3707,ECA,68,1,1.0
3708,ECA,68,1,1.0
3709,ECA,68,1,1.0
3710,ECA,68,1,1.0
3711,ECA,68,1,1.0
3712,ECA,68,2,1.0
3713,ECA,68,2,1.0
3714,ECA,68,2,1.0
3715,ECA,68,2,1.0
3716,ECA,68,2,1.0
3717,ECA,68,3,1.0
3718,ECA,68,3,1.0
3719,ECA,68,3,1.0
3720,ECA,68,3,1.0
3721,ECA,68,4,1.0
3722,ECA,68,4,1.0
3723,ECA,68,4,1.0
3724,ECA,68,4,1.0
3725,ECA,68,4,1.0
3726,ECA,68,4,1.0
3727,ECA,68,4,1.0
3728,ECA,68,5,1.0
3729,ECA,68,5,1.0
3730,ECA,68,5,1.0
3731,ECA,68,5,1.0
3732,ECA,68,5,1.0
3733,ECA,68,5,1.0
3734,ECA,68,5,1.0
3735,ECA,68,5,1.0
3736,ECA,68,6,1.0
3737,ECA,68,6,1.0
3738,ECA,68,6,1.0
3739,ECA,68,6,1.0
3740,ECA,68,6,1.0
3741,ECA,68,6,1.0
3742,ECA,68,6,1.0
3743,ECA,69,1,1.0
3744,ECA,69,1,1.0
3745,ECA,69,1,1.0
3746,ECA,69,1,1.0
3747,ECA,69,1,1.0
3748,ECA,69,1,1.0
3749,ECA,69,2,1.0
3750,ECA,69,2,1.0
3751,ECA,69,2,1.0
3752,ECA,69,2,1.0
3753,ECA,69,2,1.0
3754,ECA,69,2,1.0
3755,ECA,69,2,1.0
3756,ECA,69,3,1.0
3757,ECA,69,3,1.0
3758,ECA,69,3,1.0
3759,ECA,69,3,1.0
3760,ECA,69,3,1.0
3761,ECA,69,3,1.0
3762,ECA,69,4,1.0
3763,ECA,69,4,1.0
3764,ECA,69,4,1.0
3765,ECA,69,4,1.0
3766,ECA,69,4,1.0
3767,ECA,69,4,1.0
3768,ECA,69,4,1.0
3769,ECA,69,4,1.0
3770,ECA,69,4,1.0
3771,ECA,69,4,1.0
3772,ECA,69,5,1.0
3773,ECA,69,5,1.0
3774,ECA,69,5,1.0
3775,ECA,69,5,1.0
3776,ECA,69,5,1.0
3777,ECA,69,5,1.0
3778,ECA,69,5,1.0
3779,ECA,69,6,1.0
3780,ECA,69,6,1.0
3781,ECA,69,6,1.0
3782,ECA,69,6,1.0
3783,ECA,69,6,1.0
3784,ECA,69,6,1.0
3785,ECA,69,6,1.0
3786,ECA,70,1,1.0
3787,ECA,70,1,1.0
3788,ECA,70,1,1.0
3789,ECA,70,1,1.0
3790,ECA,70,1,1.0
3791,ECA,70,1,1.0
3792,ECA,70,1,1.0
3793,ECA,70,1,1.0
3794,ECA,70,2,1.0
3795,ECA,70,2,1.0
3796,ECA,70,2,1.0
3797,ECA,70,2,1.0
3798,ECA,70,2,1.0
3799,ECA,70,2,1.0
3800,ECA,70,2,1.0
3801,ECA,70,2,1.0
3802,ECA,70,2,1.0
3803,ECA,70,2,1.0
3804,ECA,70,3,1.0
3805,ECA,70,3,1.0
3806,ECA,70,3,1.0
3807,ECA,70,3,1.0
3808,ECA,70,3,1.0
3809,ECA,70,3,1.0
3810,ECA,70,3,1.0
3811,ECA,70,3,1.0
3812,ECA,70,3,1.0
3813,ECA,70,3,1.0
3814,ECA,70,4,1.0
3815,ECA,70,4,1.0
3816,ECA,70,4,1.0
3817,ECA,70,4,1.0
3818,ECA,70,4,1.0
3819,ECA,70,4,1.0
3820,ECA,70,4,1.0
3821,ECA,70,4,1.0
3822,ECA,70,4,1.0
3823,ECA,70,4,1.0
3824,ECA,70,5,1.0
3825,ECA,70,5,1.0
3826,ECA,70,5,1.0
3827,ECA,70,5,1.0
3828,ECA,70,5,1.0
3829,ECA,70,5,1.0
3830,ECA,70,5,1.0
3831,ECA,70,5,1.0
3832,ECA,70,5,1.0
3833,ECA,70,5,1.0
3834,ECA,71,1,1.0
3835,ECA,71,1,1.0
3836,ECA,71,1,1.0
3837,ECA,71,1,1.0
3838,ECA,71,1,1.0
3839,ECA,71,1,1.0
3840,ECA,71,1,1.0
3841,ECA,71,1,1.0
3842,ECA,71,1,1.0
3843,ECA,71,1,1.0
3844,ECA,71,2,1.0
3845,ECA,71,2,1.0
3846,ECA,71,2,1.0
3847,ECA,71,2,1.0
3848,ECA,71,2,1.0
3849,ECA,71,2,1.0
3850,ECA,71,3,1.0
3851,ECA,71,3,1.0
3852,ECA,71,3,1.0
3853,ECA,71,3,1.0
3854,ECA,71,3,1.0
3855,ECA,71,3,1.0
3856,ECA,71,3,1.0
3857,ECA,71,3,1.0
3858,ECA,71,4,1.0
3859,ECA,71,4,1.0
3860,ECA,71,4,1.0
3861,ECA,71,4,1.0
3862,ECA,71,4,1.0
3863,ECA,71,4,1.0
3864,ECA,71,4,1.0
3865,ECA,71,4,1.0
3866,ECA,71,4,1.0
3867,ECA,71,4,1.0
3868,ECA,71,5,1.0
3869,ECA,71,5,1.0
3870,ECA,71,5,1.0
3871,ECA,71,5,1.0
3872,ECA,71,5,1.0
3873,ECA,71,5,1.0
3874,ECA,71,5,1.0
3875,ECA,71,5,1.0
3876,ECA,71,5,1.0
3877,ECA,71,5,1.0
3878,ECA,71,5,1.0
3879,ECA,71,6,1.0
3880,ECA,71,6,1.0
3881,ECA,71,6,1.0
3882,ECA,71,6,1.0
3883,ECA,71,6,1.0
3884,ECA,71,6,1.0
3885,ECA,71,6,1.0
3886,ECA,71,6,1.0
3887,ECA,70,1,1.0
3888,ECA,71,2,1.0
3889,ECA,71,4,1.0
3890,ECA,71,4,1.0
3891,ECA,76,1,1.0
3892,ECA,76,1,1.0
3893,ECA,76,1,1.0
3894,ECA,76,1,1.0
3895,ECA,76,1,1.0
3896,ECA,76,1,1.0
3897,ECA,76,1,1.0
3898,ECA,76,1,1.0
3899,ECA,70,6,1.0
3900,ECA,70,6,1.0
3901,ECA,70,6,1.0
3902,ECA,70,6,1.0
3903,ECA,70,6,1.0
3904,ECA,70,6,1.0
3905,ECA,70,6,1.0
3906,ECA,70,6,1.0
3907,ECA,70,6,1.0
3908,ECA,70,6,1.0
3909,ECA,70,6,1.0
3910,ECA,72,1,1.0
3911,ECA,72,1,1.0
3912,ECA,72,1,1.0
3913,ECA,72,1,1.0
3914,ECA,72,1,1.0
3915,ECA,72,1,1.0
3916,ECA,72,1,1.0
3917,ECA,72,1,1.0
3918,ECA,72,1,1.0
3919,ECA,72,1,1.0
3920,ECA,72,2,1.0
3921,ECA,72,2,1.0
3922,ECA,72,2,1.0
3923,ECA,72,2,1.0
3924,ECA,72,2,1.0
3925,ECA,72,2,1.0
3926,ECA,72,2,1.0
3927,ECA,72,2,1.0
3928,ECA,72,2,1.0
3929,ECA,72,2,1.0
3930,ECA,72,2,1.0
3931,ECA,72,2,1.0
3932,ECA,72,3,1.0
3933,ECA,72,3,1.0
3934,ECA,72,3,1.0
3935,ECA,72,3,1.0
3936,ECA,72,3,1.0
3937,ECA,72,3,1.0
3938,ECA,72,3,1.0
3939,ECA,72,3,1.0
3940,ECA,72,3,1.0
3941,ECA,72,3,1.0
3942,ECA,72,3,1.0
3943,ECA,72,4,1.0
3944,ECA,72,4,1.0
3945,ECA,72,4,1.0
3946,ECA,72,4,1.0
